chrom	position	window	dist_ratio	count
2L	6035000	6030000-6039999	1.02236364763883	48
2L	6045000	6040000-6049999	0.940225624580273	111
2L	6055000	6050000-6059999	1.00032264011799	103
2L	6065000	6060000-6069999	1.0056724738676	44
2L	6075000	6070000-6079999	0.955607154351924	21
2L	6085000	6080000-6089999	0.994762508159582	52
2L	6095000	6090000-6099999	0.980731081545745	98
2L	6105000	6100000-6109999	1.00079468368134	129
2L	6115000	6110000-6119999	1.03521828929563	160
2L	6125000	6120000-6129999	0.980392622731728	126
2L	6135000	6130000-6139999	0.983994443130764	77
2L	6145000	6140000-6149999	1.00383429102586	169
2L	6155000	6150000-6159999	1.00212275301769	97
2L	6165000	6160000-6169999	1.00036366616471	72
2L	6175000	6170000-6179999	1.02160810303864	107
2L	6185000	6180000-6189999	0.934692428555463	52
2L	6195000	6190000-6199999	0.923533289386948	56
2L	6205000	6200000-6209999	1.14503949576393	98
2L	6215000	6210000-6219999	1.05736775544023	68
2L	6225000	6220000-6229999	0.995366679765714	79
2L	6235000	6230000-6239999	0.934441771725418	169
2L	6245000	6240000-6249999	0.977933796807619	111
2L	6255000	6250000-6259999	0.975855406543743	103
2L	6265000	6260000-6269999	0.951842085647199	85
2L	6275000	6270000-6279999	0.984377546155192	127
2L	6285000	6280000-6289999	1.01862730213601	119
2L	6295000	6290000-6299999	0.849929138828349	77
2L	6305000	6300000-6309999	0.940129678212068	96
2L	6315000	6310000-6319999	0.995172220467116	98
2L	6325000	6320000-6329999	0.982945597141921	97
2L	6335000	6330000-6339999	0.966171362667132	106
2L	6345000	6340000-6349999	1.00324152682529	130
2L	6355000	6350000-6359999	0.866436792354462	155
2L	6365000	6360000-6369999	0.99702673650024	31
2L	6375000	6370000-6379999	1.01172755615957	44
2L	6385000	6380000-6389999	1.00609954039878	53
2L	6395000	6390000-6399999	1.09390921881189	97
2L	6405000	6400000-6409999	0.989453204996928	39
2L	6415000	6410000-6419999	0.874127476177863	96
2L	6425000	6420000-6429999	1.01254339484743	94
2L	6445000	6440000-6449999	0.966015948780976	60
2L	6455000	6450000-6459999	1.03579989432997	116
2L	6465000	6460000-6469999	0.980160697318958	92
2L	6475000	6470000-6479999	0.973894828609137	48
2L	6485000	6480000-6489999	1.03814289961352	71
2L	6495000	6490000-6499999	0.984644167739023	150
2L	6505000	6500000-6509999	1.01119605291694	99
2L	6515000	6510000-6519999	0.96495812606259	95
2L	6525000	6520000-6529999	1.00447797916838	76
2L	6535000	6530000-6539999	0.959339219724965	97
2L	6545000	6540000-6549999	0.95232828226966	75
2L	6555000	6550000-6559999	0.975401021129089	107
2L	6565000	6560000-6569999	0.959020051906832	125
2L	6575000	6570000-6579999	0.99015502702199	136
2L	6585000	6580000-6589999	0.939807408801481	94
2L	6595000	6590000-6599999	1.01757660400188	73
2L	6605000	6600000-6609999	1.04217708486691	101
2L	6615000	6610000-6619999	1.07148837040003	39
2L	6625000	6620000-6629999	1.07106688757749	75
2L	6635000	6630000-6639999	0.964585318244138	36
2L	6645000	6640000-6649999	0.933783548136523	36
2L	6665000	6660000-6669999	0.988345525813822	41
2L	6675000	6670000-6679999	0.981137026689101	23
2L	6685000	6680000-6689999	1.00205732122588	54
2L	6695000	6690000-6699999	0.96014674612373	65
2L	6705000	6700000-6709999	1.04545842714075	117
2L	6715000	6710000-6719999	0.987560032222161	112
2L	6725000	6720000-6729999	0.979690587345521	90
2L	6735000	6730000-6739999	0.978950763724144	108
2L	6745000	6740000-6749999	1.00027531910656	112
2L	6755000	6750000-6759999	0.934593173782037	92
2L	6765000	6760000-6769999	0.968413971318434	212
2L	6775000	6770000-6779999	0.870505535966941	120
2L	6785000	6780000-6789999	0.902766919598375	78
2L	6795000	6790000-6799999	1.05755551700208	53
2L	6805000	6800000-6809999	0.995045835335486	172
2L	6815000	6810000-6819999	0.973192150423388	104
2L	6825000	6820000-6829999	0.948229951154167	83
2L	6835000	6830000-6839999	0.816736075882165	57
2L	6845000	6840000-6849999	0.961976436924245	117
2L	6855000	6850000-6859999	0.831983075702575	105
2L	6865000	6860000-6869999	0.917874854911892	81
2L	6875000	6870000-6879999	1.05399798843349	42
2L	6885000	6880000-6889999	1.02288463223909	46
2L	6895000	6890000-6899999	0.974355687890679	73
2L	6905000	6900000-6909999	0.998142487976129	95
2L	6915000	6910000-6919999	0.954470660229822	40
2L	6925000	6920000-6929999	0.968013775470271	41
2L	6935000	6930000-6939999	0.952164166832553	153
2L	6945000	6940000-6949999	1.01346286549312	69
2L	6955000	6950000-6959999	1.020163652177	69
2L	6965000	6960000-6969999	0.997391113308068	41
2L	6975000	6970000-6979999	0.982569071687218	117
2L	6985000	6980000-6989999	1.05279432796426	89
2L	6995000	6990000-6999999	0.891013410566483	46
2L	7005000	7000000-7009999	0.920510668971848	92
2L	7015000	7010000-7019999	0.963558440271516	108
2L	7025000	7020000-7029999	1.00869046983686	68
2L	7035000	7030000-7039999	1.02593163647215	49
2L	7045000	7040000-7049999	0.845440828874665	124
2L	7055000	7050000-7059999	1.01068334140035	66
2L	7065000	7060000-7069999	1.01715384200787	121
2L	7075000	7070000-7079999	0.983706792710674	53
2L	7085000	7080000-7089999	1.05311970638058	128
2L	7095000	7090000-7099999	0.973825677043579	148
2L	7105000	7100000-7109999	0.965898311051998	103
2L	7115000	7110000-7119999	0.869679460539192	99
2L	7125000	7120000-7129999	0.915146810434545	75
2L	7135000	7130000-7139999	0.899911642374306	69
2L	7145000	7140000-7149999	0.938504874034688	32
2L	7155000	7150000-7159999	0.911132117005711	100
2L	7165000	7160000-7169999	0.953721830418519	125
2L	7175000	7170000-7179999	0.998486733957075	90
2L	7185000	7180000-7189999	0.992415190647792	66
2L	7195000	7190000-7199999	1.00694648233833	98
2L	7205000	7200000-7209999	0.933168589643191	93
2L	7215000	7210000-7219999	0.976249412976625	138
2L	7225000	7220000-7229999	0.986857445680975	65
2L	7235000	7230000-7239999	0.996148919008682	110
2L	7245000	7240000-7249999	0.981431867639179	95
2L	7255000	7250000-7259999	0.958211080798201	80
2L	7265000	7260000-7269999	0.875327207547459	90
2L	7275000	7270000-7279999	0.947938888281937	76
2L	7285000	7280000-7289999	1.06447420244191	62
2L	7295000	7290000-7299999	1.01980215024216	64
2L	7305000	7300000-7309999	0.914781105404993	69
2L	7315000	7310000-7319999	0.810978389714598	47
2L	7325000	7320000-7329999	0.959887413754453	68
2L	7335000	7330000-7339999	1.14349960453122	101
2L	7345000	7340000-7349999	1.07403185779419	50
2L	7355000	7350000-7359999	1.05163810991055	100
2L	7365000	7360000-7369999	1.00036333814324	67
2L	7375000	7370000-7379999	1.08141446944509	113
2L	7385000	7380000-7389999	0.96728921398892	129
2L	7395000	7390000-7399999	0.910455662870243	94
2L	7405000	7400000-7409999	0.882529768170865	73
2L	7415000	7410000-7419999	1.07719051229286	54
2L	7435000	7430000-7439999	0.996504567338121	114
2L	7445000	7440000-7449999	0.986437703598534	111
2L	7455000	7450000-7459999	0.840207672339198	113
2L	7465000	7460000-7469999	0.920830546674759	142
2L	7475000	7470000-7479999	1.03115869491207	79
2L	7485000	7480000-7489999	0.923314471295666	185
2L	7495000	7490000-7499999	0.987286714849863	125
2L	7505000	7500000-7509999	1.06762424353858	150
2L	7515000	7510000-7519999	0.966223227766074	125
2L	7525000	7520000-7529999	1.00133503467003	120
2L	7535000	7530000-7539999	0.950040922865928	65
2L	7545000	7540000-7549999	0.933936580376111	73
2L	7555000	7550000-7559999	1.01382647219236	82
2L	7565000	7560000-7569999	1.01635045133642	53
2L	7575000	7570000-7579999	1.01827693656435	144
2L	7585000	7580000-7589999	0.994488837200186	63
2L	7595000	7590000-7599999	0.979289967298771	122
2L	7605000	7600000-7609999	0.936136436049794	87
2L	7615000	7610000-7619999	0.954032509504819	77
2L	7625000	7620000-7629999	0.958841754645358	71
2L	7635000	7630000-7639999	0.998439180049252	173
2L	7645000	7640000-7649999	0.977204698745494	89
2L	7655000	7650000-7659999	0.963911316415622	32
2L	7665000	7660000-7669999	1.03764888606497	108
2L	7675000	7670000-7679999	0.982560607195466	86
2L	7685000	7680000-7689999	0.970397874610499	126
2L	7695000	7690000-7699999	0.979532305897224	61
2L	7705000	7700000-7709999	0.997724160899974	123
2L	7715000	7710000-7719999	0.973422995126478	127
2L	7725000	7720000-7729999	0.93495462661742	74
2L	7745000	7740000-7749999	0.896960648653897	80
2L	7755000	7750000-7759999	0.920431562506748	73
2L	7765000	7760000-7769999	1.00572921669965	105
2L	7775000	7770000-7779999	0.954648367964693	152
2L	7785000	7780000-7789999	0.929738911607424	145
2L	7795000	7790000-7799999	1.01556718965672	112
2L	7805000	7800000-7809999	1.08141121173908	109
2L	7815000	7810000-7819999	1.00716231628836	109
2L	7825000	7820000-7829999	1.02775216980708	107
2L	7835000	7830000-7839999	0.978221778221779	135
2L	7845000	7840000-7849999	0.975201315596458	130
2L	7855000	7850000-7859999	0.912430939226519	50
2L	7865000	7860000-7869999	1.0456251234446	57
2L	7875000	7870000-7879999	0.994514562530425	133
2L	7885000	7880000-7889999	0.982523316505519	142
2L	7895000	7890000-7899999	0.944283100514042	103
2L	7905000	7900000-7909999	0.990905616623807	115
2L	7915000	7910000-7919999	0.975850392613826	61
2L	7925000	7920000-7929999	1.00776420132708	79
2L	7935000	7930000-7939999	0.993807603294997	78
2L	7945000	7940000-7949999	0.968652178953741	50
2L	7955000	7950000-7959999	0.983890973261042	126
2L	7965000	7960000-7969999	1.01684755077291	50
2L	7975000	7970000-7979999	1.01557370149002	26
2L	7985000	7980000-7989999	0.995473469715448	54
2L	7995000	7990000-7999999	1.00993801157974	109
2L	8005000	8000000-8009999	0.995181729086187	160
2L	8015000	8010000-8019999	1.01135062668908	81
2L	8025000	8020000-8029999	0.999065588708133	69
2L	8035000	8030000-8039999	0.999540228396401	62
2L	8045000	8040000-8049999	0.99799437721894	57
2L	8055000	8050000-8059999	1.00330866134013	82
2L	8065000	8060000-8069999	0.995353519708821	75
2L	8075000	8070000-8079999	0.998000111942066	93
2L	8085000	8080000-8089999	1.00213908059894	45
2L	8095000	8090000-8099999	0.999136842105263	38
2L	8105000	8100000-8109999	0.999505360819229	30
2L	8115000	8110000-8119999	0.999013257955144	27
2L	8125000	8120000-8129999	0.993486653506532	93
2L	8135000	8130000-8139999	1.0005292460785	67
2L	8145000	8140000-8149999	0.992974468085106	47
2L	8165000	8160000-8169999	0.994199018295404	32
2L	8175000	8170000-8179999	1.00457255847005	98
2L	8185000	8180000-8189999	1.00069033078589	70
2L	8195000	8190000-8199999	1.00508473244248	77
2L	8205000	8200000-8209999	0.996153510595167	78
2L	8215000	8210000-8219999	1.00427617167104	67
2L	8225000	8220000-8229999	0.997275481979313	108
2L	8235000	8230000-8239999	0.98499655731515	86
2L	8245000	8240000-8249999	0.982852794353998	130
2L	8255000	8250000-8259999	0.972158187599364	98
2L	8265000	8260000-8269999	0.968770339767703	108
2L	8275000	8270000-8279999	0.953458729912921	102
2L	8285000	8280000-8289999	0.93880131749206	95
2L	8295000	8290000-8299999	1.0029935546182	116
2L	8305000	8300000-8309999	1.00531125012289	133
2L	8315000	8310000-8319999	0.916592195412571	139
2L	8325000	8320000-8329999	1.00363525990344	155
2L	8335000	8330000-8339999	1.06118958509397	165
2L	8345000	8340000-8349999	0.967905941022167	157
2L	8355000	8350000-8359999	0.955544880956941	129
2L	8365000	8360000-8369999	1.18839220958412	48
2L	8375000	8370000-8379999	0.918818179201566	80
2L	8385000	8380000-8389999	0.883675659487384	85
2L	8395000	8390000-8399999	1.02357931680087	110
2L	8415000	8410000-8419999	0.934874941009911	56
2L	8425000	8420000-8429999	0.870764879340435	45
2L	8435000	8430000-8439999	0.944750846191447	88
2L	8445000	8440000-8449999	1.00327896885621	155
2L	8455000	8450000-8459999	0.985118518518519	27
2L	8465000	8460000-8469999	0.999549214314572	48
2L	8475000	8470000-8479999	1.00203353865197	34
2L	8495000	8490000-8499999	1.00882256020709	60
2L	8505000	8500000-8509999	0.989887272727273	55
2L	8525000	8520000-8529999	1.00081168831169	20
2L	8545000	8540000-8549999	1.00033230606754	44
2L	8565000	8560000-8569999	0.807452078397588	48
2L	8575000	8570000-8579999	1.18273591806876	22
2L	8585000	8580000-8589999	0.752662419568585	68
2L	8595000	8590000-8599999	1.38028309908468	33
2L	8625000	8620000-8629999	0.77309491540244	33
2L	8645000	8640000-8649999	1.25259781016807	48
2L	8655000	8650000-8659999	1.38091129167565	68
2L	8665000	8660000-8669999	0.982695285770879	57
2L	8705000	8700000-8709999	1.10684401148995	25
2L	8715000	8710000-8719999	1.43502720307931	72
2L	8735000	8730000-8739999	0.693221651585555	61
2L	8745000	8740000-8749999	1.45584718311991	95
2L	8755000	8750000-8759999	0.836203294090523	105
2L	8765000	8760000-8769999	1.24631888935633	82
2L	8775000	8770000-8779999	1.11079898923821	129
2L	8785000	8780000-8789999	0.958802614725497	112
2L	8795000	8790000-8799999	0.933009889904833	60
2L	8805000	8800000-8809999	0.900268603263033	68
2L	8815000	8810000-8819999	0.968642652295862	60
2L	8825000	8820000-8829999	1.21258705622558	57
2L	8835000	8830000-8839999	0.707715793396079	99
2L	8845000	8840000-8849999	1.05726290109443	87
2L	8855000	8850000-8859999	0.999301315349798	89
2L	8865000	8860000-8869999	0.626137259115983	69
2L	8875000	8870000-8879999	1.07376506024096	106
2L	8885000	8880000-8889999	0.865448648916286	117
2L	8895000	8890000-8899999	0.80855697625404	92
2L	8905000	8900000-8909999	0.914007459593867	63
2L	8945000	8940000-8949999	1.11668954696999	21
2L	8955000	8950000-8959999	0.982173308997794	83
2L	8965000	8960000-8969999	0.983200135745147	199
2L	8975000	8970000-8979999	0.961664584634604	167
2L	8985000	8980000-8989999	0.908531616688397	117
2L	8995000	8990000-8999999	1.034881593556	172
2L	9005000	9000000-9009999	0.953332989371582	30
2L	9015000	9010000-9019999	0.944240761631286	129
2L	9025000	9020000-9029999	0.953968311481264	106
2L	9035000	9030000-9039999	0.947783448413889	51
2L	9045000	9040000-9049999	0.865338863769416	76
2L	9055000	9050000-9059999	0.919427352156239	58
2L	9065000	9060000-9069999	0.930329660110662	41
2L	9075000	9070000-9079999	0.910564043373933	91
2L	9095000	9090000-9099999	0.959637106796653	53
2L	9105000	9100000-9109999	1.02853838654137	207
2L	9115000	9110000-9119999	1.0152575313154	171
2L	9125000	9120000-9129999	0.975391180654338	155
2L	9135000	9130000-9139999	0.965591295369709	135
2L	9145000	9140000-9149999	0.963661926013729	148
2L	9155000	9150000-9159999	0.873365114289206	152
2L	9165000	9160000-9169999	1.03467077191621	160
2L	9175000	9170000-9179999	0.999841593864602	67
2L	9185000	9180000-9189999	0.998926613184234	50
2L	9195000	9190000-9199999	0.993958320717665	116
2L	9205000	9200000-9209999	1.00008892585415	77
2L	9215000	9210000-9219999	1.00004642862325	69
2L	9225000	9220000-9229999	0.996411266647278	73
2L	9235000	9230000-9239999	0.99991169141102	93
2L	9245000	9240000-9249999	0.99926	50
2L	9255000	9250000-9259999	1.01072188732245	84
2L	9265000	9260000-9269999	0.999377780543198	58
2L	9275000	9270000-9279999	0.998048814105394	93
2L	9285000	9280000-9289999	0.99759709416038	86
2L	9295000	9290000-9299999	0.998686653069397	59
2L	9305000	9300000-9309999	0.98828085106383	47
2L	9315000	9310000-9319999	0.992657274732517	82
2L	9325000	9320000-9329999	0.997537613609693	99
2L	9335000	9330000-9339999	0.991476185921959	120
2L	9345000	9340000-9349999	1.00286479279835	168
2L	9355000	9350000-9359999	1.0061411341374	139
2L	9365000	9360000-9369999	1.00103136167336	154
2L	9375000	9370000-9379999	0.863345595416368	116
2L	9385000	9380000-9389999	1.01548429534616	144
2L	9395000	9390000-9399999	0.922626014451399	67
2L	9405000	9400000-9409999	1.00668632513517	112
2L	9415000	9410000-9419999	0.92021870691871	129
2L	9425000	9420000-9429999	0.978670518438437	138
2L	9435000	9430000-9439999	1.02944288153117	127
2L	9445000	9440000-9449999	0.975084185558191	177
2L	9455000	9450000-9459999	0.992104062914405	84
2L	9465000	9460000-9469999	1.02268500429788	97
2L	9475000	9470000-9479999	0.957593783909471	53
2L	9485000	9480000-9489999	1.06440820023387	86
2L	9495000	9490000-9499999	0.908882944377825	83
2L	9505000	9500000-9509999	0.956166828286691	114
2L	9515000	9510000-9519999	0.965275705472874	123
2L	9525000	9520000-9529999	1.24600764954063	72
2L	9535000	9530000-9539999	0.991976731859862	57
2L	9545000	9540000-9549999	1.07588223707138	35
2L	9555000	9550000-9559999	0.915515618193826	89
2L	9575000	9570000-9579999	0.976634697183344	68
2L	9585000	9580000-9589999	1.05500903891009	110
2L	9595000	9590000-9599999	1.05247291355003	152
2L	9605000	9600000-9609999	0.914705526553326	94
2L	9615000	9610000-9619999	1.01379568307334	157
2L	9625000	9620000-9629999	0.928789365044021	112
2L	9635000	9630000-9639999	0.884667910873558	185
2L	9645000	9640000-9649999	0.650524533289278	101
2L	9655000	9650000-9659999	1.08209353619646	66
2L	9665000	9660000-9669999	0.978610388000497	93
2L	9675000	9670000-9679999	0.923920298169437	116
2L	9685000	9680000-9689999	1.0216977940576	72
2L	9695000	9690000-9699999	0.989446843813288	63
2L	9705000	9700000-9709999	0.965603442180856	90
2L	9715000	9710000-9719999	1.00775444418559	100
2L	9725000	9720000-9729999	1.0133045762772	116
2L	9735000	9730000-9739999	1.01769877608264	116
2L	9745000	9740000-9749999	0.98313696417697	143
2L	9755000	9750000-9759999	0.9999885691424	92
2L	9765000	9760000-9769999	0.885358961966018	76
2L	9775000	9770000-9779999	0.967462007724795	170
2L	9785000	9780000-9789999	0.937357569805182	64
2L	9795000	9790000-9799999	0.985422012622235	43
2L	9805000	9800000-9809999	1.03120485600307	75
2L	9815000	9810000-9819999	1.03488085731983	67
2L	9825000	9820000-9829999	0.965181902985075	133
2L	9835000	9830000-9839999	0.953948105980394	159
2L	9845000	9840000-9849999	1.02739601799683	195
2L	9855000	9850000-9859999	0.903223076141787	125
2L	9865000	9860000-9869999	1.01486477606616	105
2L	9875000	9870000-9879999	0.836723460251658	114
2L	9885000	9880000-9889999	0.971629969497347	82
2L	9895000	9890000-9899999	1.02564464698202	82
2L	9905000	9900000-9909999	0.971659774449516	66
2L	9915000	9910000-9919999	1.01497753555171	97
2L	9925000	9920000-9929999	0.967976259232651	122
2L	9935000	9930000-9939999	1.07459301516627	57
2L	9945000	9940000-9949999	1.18176368957371	56
2L	9955000	9950000-9959999	0.997383136379914	35
2L	9965000	9960000-9969999	1.00011868991323	68
2L	9975000	9970000-9979999	1.22198804946964	31
2L	9985000	9980000-9989999	0.986257939755101	99
2L	9995000	9990000-9999999	0.971122645044529	168
2L	10005000	10000000-10009999	0.980563554092966	96
